dav-52390.txt,Harry Potter,[26 - 38],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Gestapo,[1374 - 1381],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Gestapo,[1374 - 1381],-NAM-SPC-OTHER-
dav-52390.txt,Segunda Grande Guerra,[1415 - 1436],EVENTO-NONE-SPC-OTHER-EVENTO
dav-52390.txt,"Organização Internacional da Normalização",[1452 - 1493],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"Mão Negra",[1511 - 1520],-NONE-SPC-OTHER-
dav-52390.txt,"Mão Negra",[1511 - 1520],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,"Mão Negra",[1511 - 1520],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,"Mão Negra",[1511 - 1520],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,"Mão Negra",[1511 - 1520],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,"Mão Negra",[1511 - 1520],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,"Mão Negra",[1511 - 1520],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,"Mão Negra",[1511 - 1520],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"Mão Negra",[1511 - 1520],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"Mão Negra",[1511 - 1520],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"Mão Negra",[1511 - 1520],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"Mão Negra",[1511 - 1520],PERSONPEOPLE-NONE-SPC-OTHER-PERSONPEOPLE
dav-52390.txt,"Mão Negra",[1511 - 1520],-NONE-SPC-OTHER-
dav-52390.txt,"Organização Meteorológica Mundial",[1543 - 1576],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,ONUDI,[1611 - 1616],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Industrial Light and Magic,[1640 - 1666],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Industrial Light and Magic,[1640 - 1666],PERSONPEOPLE-NONE-SPC-OTHER-PERSONPEOPLE
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],GEOLOGICALOBJECT-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],GPE-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],WEB-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],GEOLOGICALOBJECT-NONE-SPC-OTHER-GPE
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],GPE-NONE-SPC-OTHER-GPE
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],WEB-NONE-SPC-OTHER-GPE
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],GEOLOGICALOBJECT-NONE-SPC-OTHER-WEB
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],GPE-NONE-SPC-OTHER-WEB
dav-52390.txt,"Çatal Hüyük",[1689 - 1700],WEB-NONE-SPC-OTHER-WEB
dav-52390.txt,Orentes,[1731 - 1738],GEOLOGICALOBJECT-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,Muralha de Adriano,[1763 - 1781],GPE-NONE-SPC-FACILITY-GPE
dav-52390.txt,Homer Simpson,[1809 - 1822],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Minas Gerais,[1845 - 1857],GEOLOGICALOBJECT-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,Minas Gerais,[1845 - 1857],GPE-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,Minas Gerais,[1845 - 1857],WEB-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-52390.txt,Minas Gerais,[1845 - 1857],GEOLOGICALOBJECT-NONE-SPC-OTHER-GPE
dav-52390.txt,Minas Gerais,[1845 - 1857],GPE-NONE-SPC-OTHER-GPE
dav-52390.txt,Minas Gerais,[1845 - 1857],WEB-NONE-SPC-OTHER-GPE
dav-52390.txt,Minas Gerais,[1845 - 1857],GEOLOGICALOBJECT-NONE-SPC-OTHER-WEB
dav-52390.txt,Minas Gerais,[1845 - 1857],GPE-NONE-SPC-OTHER-WEB
dav-52390.txt,Minas Gerais,[1845 - 1857],WEB-NONE-SPC-OTHER-WEB
dav-52390.txt,Natalie Hershlag,[1918 - 1934],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Zilog Z80,[2000 - 2009],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Zilog Z80,[2000 - 2009],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Zilog Z80,[2000 - 2009],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Zilog Z80,[2000 - 2009],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Zilog Z80,[2000 - 2009],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Zilog Z80,[2000 - 2009],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Zilog Z80,[2000 - 2009],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Zilog Z80,[2000 - 2009],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Zilog Z80,[2000 - 2009],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Luke Skywalker,[2079 - 2093],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,"União Europeia",[2122 - 2136],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-52390.txt,"União Europeia",[2122 - 2136],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-52390.txt,"União Europeia",[2122 - 2136],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-52390.txt,a 1 de Janeiro de 1995,[2137 - 2159],DATE-NONE-SPC-OTHER-DATE
dav-52390.txt,"rainha da Austrália",[2174 - 2193],PERSON-NONE-SPC-OTHER-OCCUPATION
dav-52390.txt,"Austrália",[2185 - 2194],GPE-NONE-SPC-COUNTRY-GPE
dav-52390.txt,"Austrália",[2185 - 2194],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-52390.txt,"Austrália",[2185 - 2194],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-52390.txt,"Austrália",[2185 - 2194],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-52390.txt,"Concílio de Clermont",[2237 - 2257],EVENTO-NONE-SPC-OTHER-EVENTO
dav-52390.txt,Chewbacca,[2280 - 2289],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Chewbacca,[2280 - 2289],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Chewbacca,[2280 - 2289],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Chewbacca,[2280 - 2289],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Chewbacca,[2280 - 2289],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Chewbacca,[2280 - 2289],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Chewbacca,[2280 - 2289],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Chewbacca,[2280 - 2289],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Chewbacca,[2280 - 2289],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Chewbacca,[2280 - 2289],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Medicina,[2325 - 2333],-NAM-SPC-OTHER-
dav-52390.txt,Nosferatu,[2364 - 2373],TITLEWORK-NONE-SPC-OTHER-TITLEWORK
dav-52390.txt,UGT,[2438 - 2441],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"secretário-geral da UGT",[2419 - 2442],PERSON-NONE-SPC-OTHER-OCCUPATION
dav-52390.txt,AMIA,[2496 - 2500],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Federica Montseny,[2565 - 2582],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Waco,[2648 - 2652],GPE-NAM-SPC-OTHER-GPE
dav-52390.txt,Real Zaragoza,[2677 - 2690],PERSONPEOPLE-NONE-SPC-OTHER-PERSONPEOPLE
dav-52390.txt,"Taça das Taças",[2700 - 2714],EVENT-NONE-SPC-OTHER-EVENT
dav-52390.txt,"Taça das Taças",[2700 - 2714],-NONE-SPC-OTHER-
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,AVE Madrid-Sevilha,[2748 - 2766],GPE-NONE-SPC-FACILITY-GPE
dav-52390.txt,"Corte Inglês",[2792 - 2804],ORGANIZATION-NONE-SPC-COMMERCIAL-ORGANIZATION
dav-52390.txt,Galerias Preciados,[2816 - 2834],ORGANIZATION-NONE-SPC-COMMERCIAL-ORGANIZATION
dav-52390.txt,Rajiv Gandhi,[2867 - 2879],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Windows 95,[2962 - 2972],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Windows 95,[2962 - 2972],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Windows 95,[2962 - 2972],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Windows 95,[2962 - 2972],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Windows 95,[2962 - 2972],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Windows 95,[2962 - 2972],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Windows 95,[2962 - 2972],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Windows 95,[2962 - 2972],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Windows 95,[2962 - 2972],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Steve Jobs,[2978 - 2988],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,RDA,[3061 - 3064],GPE-NONE-SPC-COUNTRY-GPE
dav-52390.txt,RDA,[3061 - 3064],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-52390.txt,RDA,[3061 - 3064],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-52390.txt,RDA,[3061 - 3064],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-52390.txt,David Stern,[3070 - 3081],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Howard Stern,[3151 - 3163],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Walter Groupis,[3196 - 3210],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,"São Tomás de Aquino",[3238 - 3257],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,"São Francisco de Assis",[3289 - 3311],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Rommel,[3348 - 3354],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Bibendum,[3362 - 3370],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Bibendum,[3362 - 3370],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Bibendum,[3362 - 3370],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Bibendum,[3362 - 3370],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Bibendum,[3362 - 3370],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Bibendum,[3362 - 3370],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Bibendum,[3362 - 3370],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Bibendum,[3362 - 3370],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Bibendum,[3362 - 3370],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Costeau,[3430 - 3437],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Rei Artur,[3523 - 3532],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Moai,[3646 - 3650],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Moai,[3646 - 3650],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Moai,[3646 - 3650],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Moai,[3646 - 3650],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Moai,[3646 - 3650],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Moai,[3646 - 3650],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Moai,[3646 - 3650],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Moai,[3646 - 3650],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Moai,[3646 - 3650],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Nagasaqui,[3729 - 3738],GPE-NAM-SPC-OTHER-GPE
dav-52390.txt,Gutenberg,[3783 - 3792],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Museu do Louvre,[3825 - 3840],GPE-NONE-SPC-FACILITY-GPE
dav-52390.txt,Museu do Louvre,[3825 - 3840],TITLEWORK-NONE-SPC-OTHER-TITLEWORK
dav-52390.txt,"Cíbele",[3876 - 3882],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,escala de Mohs,[3907 - 3921],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,escala de Mohs,[3907 - 3921],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,escala de Mohs,[3907 - 3921],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,escala de Mohs,[3907 - 3921],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,escala de Mohs,[3907 - 3921],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,escala de Mohs,[3907 - 3921],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,escala de Mohs,[3907 - 3921],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,escala de Mohs,[3907 - 3921],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,escala de Mohs,[3907 - 3921],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,As Meninas,[3985 - 3995],TITLEWORK-NONE-SPC-OTHER-TITLEWORK
dav-52390.txt,Velasques,[4000 - 4009],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Nixon,[4052 - 4057],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Leica,[4077 - 4082],ORGANIZATION-NONE-SPC-COMMERCIAL-ORGANIZATION
dav-52390.txt,Quidditch,[4159 - 4168],-NAM-SPC-OTHER-
dav-52390.txt,USS Maine,[4217 - 4226],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,USS Maine,[4217 - 4226],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,USS Maine,[4217 - 4226],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,USS Maine,[4217 - 4226],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,USS Maine,[4217 - 4226],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,USS Maine,[4217 - 4226],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,USS Maine,[4217 - 4226],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,USS Maine,[4217 - 4226],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,USS Maine,[4217 - 4226],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,"Jogos Olímpicos de Barcelona",[4265 - 4293],EVENT-NONE-SPC-OTHER-EVENT
dav-52390.txt,"Jogos Olímpicos",[4266 - 4281],EVENT-NONE-SPC-OTHER-EVENT
dav-52390.txt,Barcelona,[4285 - 4294],GPE-NAM-SPC-OTHER-GPE
dav-52390.txt,"Lituânia",[4325 - 4333],GPE-NONE-SPC-COUNTRY-GPE
dav-52390.txt,"Islândia",[4371 - 4379],GPE-NONE-SPC-COUNTRY-GPE
dav-52390.txt,Alain Prost,[4464 - 4475],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Mundo,[4492 - 4497],GPE-NONE-SPC-OTHER-GPE
dav-52390.txt,USS Nimitz,[4539 - 4549],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,USS Nimitz,[4539 - 4549],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,USS Nimitz,[4539 - 4549],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,USS Nimitz,[4539 - 4549],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,USS Nimitz,[4539 - 4549],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,USS Nimitz,[4539 - 4549],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,USS Nimitz,[4539 - 4549],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,USS Nimitz,[4539 - 4549],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,USS Nimitz,[4539 - 4549],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Mundial de 1982,[4592 - 4607],EVENT-NONE-SPC-OTHER-EVENT
dav-52390.txt,Mundial,[4593 - 4600],EVENT-NONE-SPC-OTHER-EVENT
dav-52390.txt,1982,[4604 - 4608],DATE-NONE-SPC-OTHER-DATE
dav-52390.txt,Torre Picasso,[4634 - 4647],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Torre Picasso,[4634 - 4647],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Torre Picasso,[4634 - 4647],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Torre Picasso,[4634 - 4647],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Torre Picasso,[4634 - 4647],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Torre Picasso,[4634 - 4647],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Torre Picasso,[4634 - 4647],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Torre Picasso,[4634 - 4647],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Torre Picasso,[4634 - 4647],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Torre Picasso,[4634 - 4647],GPE-NONE-SPC-FACILITY-GPE
dav-52390.txt,Goya,[4669 - 4673],-NONE-SPC-OTHER-
dav-52390.txt,Torrente: El brazo tonto de la ley,[4682 - 4716],TITLEWORK-NONE-SPC-OTHER-TITLEWORK
dav-52390.txt,Sol,[4739 - 4742],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Sol,[4739 - 4742],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Sol,[4739 - 4742],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Sol,[4739 - 4742],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Sol,[4739 - 4742],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Sol,[4739 - 4742],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Sol,[4739 - 4742],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Sol,[4739 - 4742],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Sol,[4739 - 4742],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,A Nona Porta,[4773 - 4785],TITLEWORK-NONE-SPC-OTHER-TITLEWORK
dav-52390.txt,Alfred Hitchcock,[4813 - 4829],PERSON-NAM-SPC-OTHER-PERSON
dav-52390.txt,Airbus 380,[4857 - 4867],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Airbus 380,[4857 - 4867],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Airbus 380,[4857 - 4867],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Airbus 380,[4857 - 4867],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Airbus 380,[4857 - 4867],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Airbus 380,[4857 - 4867],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Airbus 380,[4857 - 4867],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Airbus 380,[4857 - 4867],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Airbus 380,[4857 - 4867],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,no dia 4 de Setembro de 2006,[4901 - 4929],DATE-NONE-SPC-OTHER-DATE
dav-52390.txt,Antonov An-124,[4992 - 5006],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Antonov An-124,[4992 - 5006],LAW-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Antonov An-124,[4992 - 5006],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-52390.txt,Antonov An-124,[4992 - 5006],PRODUCT-NONE-SPC-OTHER-LAW
dav-52390.txt,Antonov An-124,[4992 - 5006],LAW-NONE-SPC-OTHER-LAW
dav-52390.txt,Antonov An-124,[4992 - 5006],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-52390.txt,Antonov An-124,[4992 - 5006],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-52390.txt,Antonov An-124,[4992 - 5006],LAW-NONE-SPC-OTHER-ORGANIZATION
